"","time","x","y","s","a","dis","o","dir","event","nflId","displayName","jerseyNumber","position","frameId","team","gameId","playId","playDirection","route"
"118","2018-11-25T18:42:04.900Z",52.81,4.88,3.96,6.91,0.43,333.64,106.17,"None",2560887,"Chandon Sullivan",39,"CB",59,"home",2018112506,1076,"right",""
"119","2018-11-25T18:42:05.000Z",52,3.86,3.72,3.19,0.39,310.15,110.83,"None",2541944,"Russell Shepard",81,"WR",60,"away",2018112506,1076,"right","GO"
"120","2018-11-25T18:42:05.000Z",53.14,4.76,3.25,7.07,0.36,319.44,113.72,"None",2560887,"Chandon Sullivan",39,"CB",60,"home",2018112506,1076,"right",""
"121","2018-11-25T18:42:05.099Z",52.33,3.73,3.46,2.91,0.36,299.93,112.69,"None",2541944,"Russell Shepard",81,"WR",61,"away",2018112506,1076,"right","GO"
"122","2018-11-25T18:42:05.099Z",53.39,4.61,2.59,7.14,0.28,295.94,126.16,"None",2560887,"Chandon Sullivan",39,"CB",61,"home",2018112506,1076,"right",""
"123","2018-11-25T18:42:05.200Z",52.65,3.58,3.29,2.51,0.34,282.23,115.02,"None",2541944,"Russell Shepard",81,"WR",62,"away",2018112506,1076,"right","GO"
"124","2018-11-25T18:42:05.200Z",53.54,4.44,2.18,7.09,0.23,268.82,145.42,"None",2560887,"Chandon Sullivan",39,"CB",62,"home",2018112506,1076,"right",""
"125","2018-11-25T18:42:05.299Z",52.94,3.44,3.13,2.17,0.33,268.15,117.19,"None",2541944,"Russell Shepard",81,"WR",63,"away",2018112506,1076,"right","GO"
"126","2018-11-25T18:42:05.299Z",53.64,4.24,2.16,6.27,0.22,244.24,162.42,"None",2560887,"Chandon Sullivan",39,"CB",63,"home",2018112506,1076,"right",""
"127","2018-11-25T18:42:05.400Z",53.21,3.3,2.96,1.87,0.3,252.26,118.52,"pass_arrived",2541944,"Russell Shepard",81,"WR",64,"away",2018112506,1076,"right","GO"
"128","2018-11-25T18:42:05.400Z",53.68,4.02,2.33,5.23,0.23,231.95,175.83,"pass_arrived",2560887,"Chandon Sullivan",39,"CB",64,"home",2018112506,1076,"right",""
"129","2018-11-25T18:42:05.500Z",53.45,3.16,2.73,1.91,0.28,245.5,120.64,"None",2541944,"Russell Shepard",81,"WR",65,"away",2018112506,1076,"right","GO"
"130","2018-11-25T18:42:05.500Z",53.69,3.77,2.54,4.07,0.25,223.56,183.81,"None",2560887,"Chandon Sullivan",39,"CB",65,"home",2018112506,1076,"right",""
"131","2018-11-25T18:42:05.599Z",53.66,3.03,2.39,2.28,0.24,226.77,123.85,"None",2541944,"Russell Shepard",81,"WR",66,"away",2018112506,1076,"right","GO"
"132","2018-11-25T18:42:05.599Z",53.7,3.52,2.61,2.36,0.25,215.15,183.77,"None",2560887,"Chandon Sullivan",39,"CB",66,"home",2018112506,1076,"right",""
"133","2018-11-25T18:42:05.700Z",53.83,2.9,2.1,2.4,0.21,203.55,127.61,"pass_outcome_caught",2541944,"Russell Shepard",81,"WR",67,"away",2018112506,1076,"right","GO"
"134","2018-11-25T18:42:05.700Z",53.7,3.26,2.65,1.1,0.26,218.48,183.96,"pass_outcome_caught",2560887,"Chandon Sullivan",39,"CB",67,"home",2018112506,1076,"right",""
"135","2018-11-25T18:42:05.799Z",53.96,2.77,1.78,2.62,0.18,183.11,133.89,"first_contact",2541944,"Russell Shepard",81,"WR",68,"away",2018112506,1076,"right","GO"
"136","2018-11-25T18:42:05.799Z",53.69,3,2.62,0.17,0.26,226.35,183.21,"first_contact",2560887,"Chandon Sullivan",39,"CB",68,"home",2018112506,1076,"right",""
"137","2018-11-25T18:42:05.900Z",54.04,2.66,1.39,2.98,0.14,164.4,143.2,"None",2541944,"Russell Shepard",81,"WR",69,"away",2018112506,1076,"right","GO"
"138","2018-11-25T18:42:05.900Z",53.68,2.75,2.52,0.71,0.25,217.12,182.25,"None",2560887,"Chandon Sullivan",39,"CB",69,"home",2018112506,1076,"right",""
"139","2018-11-25T18:42:06.000Z",54.08,2.56,1.06,3.69,0.11,141.39,162.62,"None",2541944,"Russell Shepard",81,"WR",70,"away",2018112506,1076,"right","GO"
"140","2018-11-25T18:42:06.000Z",53.67,2.53,2.26,1.54,0.22,248.58,180.38,"None",2560887,"Chandon Sullivan",39,"CB",70,"home",2018112506,1076,"right",""
"141","2018-11-25T18:42:06.099Z",54.07,2.45,1.01,4.23,0.11,145.63,194.01,"None",2541944,"Russell Shepard",81,"WR",71,"away",2018112506,1076,"right","GO"
"142","2018-11-25T18:42:06.099Z",53.69,2.33,1.94,2.47,0.2,300.89,175.79,"None",2560887,"Chandon Sullivan",39,"CB",71,"home",2018112506,1076,"right",""
"143","2018-11-25T18:42:06.200Z",54.02,2.35,1.26,3.87,0.12,163.59,214.37,"None",2541944,"Russell Shepard",81,"WR",72,"away",2018112506,1076,"right","GO"
"144","2018-11-25T18:42:06.200Z",53.7,2.17,1.53,2.87,0.16,304.69,174.8,"None",2560887,"Chandon Sullivan",39,"CB",72,"home",2018112506,1076,"right",""
"145","2018-11-25T18:42:06.299Z",53.93,2.24,1.49,3.33,0.14,188.39,223.13,"None",2541944,"Russell Shepard",81,"WR",73,"away",2018112506,1076,"right","GO"
"146","2018-11-25T18:42:06.299Z",53.7,2.04,1.18,2.89,0.13,301.91,174.83,"None",2560887,"Chandon Sullivan",39,"CB",73,"home",2018112506,1076,"right",""
"147","2018-11-25T18:42:06.400Z",53.82,2.13,1.72,2.67,0.16,189.4,229.19,"None",2541944,"Russell Shepard",81,"WR",74,"away",2018112506,1076,"right","GO"
"148","2018-11-25T18:42:06.400Z",53.72,1.94,0.87,2.83,0.1,292.56,171.82,"None",2560887,"Chandon Sullivan",39,"CB",74,"home",2018112506,1076,"right",""
"149","2018-11-25T18:42:06.500Z",53.68,2.02,1.8,1.88,0.17,207.35,234.02,"None",2541944,"Russell Shepard",81,"WR",75,"away",2018112506,1076,"right","GO"
"150","2018-11-25T18:42:06.500Z",53.72,1.87,0.57,2.67,0.07,284.99,176.04,"None",2560887,"Chandon Sullivan",39,"CB",75,"home",2018112506,1076,"right",""
"151","2018-11-25T18:42:06.599Z",53.53,1.92,1.9,1.27,0.18,204.15,237.02,"tackle",2541944,"Russell Shepard",81,"WR",76,"away",2018112506,1076,"right","GO"
"152","2018-11-25T18:42:06.599Z",53.72,1.82,0.32,2.46,0.04,275.14,195.12,"tackle",2560887,"Chandon Sullivan",39,"CB",76,"home",2018112506,1076,"right",""
"153","2018-11-25T18:42:06.700Z",53.39,1.81,1.84,0.56,0.18,207.55,237.86,"None",2541944,"Russell Shepard",81,"WR",77,"away",2018112506,1076,"right","GO"
"154","2018-11-25T18:42:06.700Z",53.7,1.8,0.17,2.13,0.02,272.96,239.13,"None",2560887,"Chandon Sullivan",39,"CB",77,"home",2018112506,1076,"right",""
