"","time","x","y","s","a","dis","o","dir","event","nflId","displayName","jerseyNumber","position","frameId","team","gameId","playId","playDirection","route"
"23","2018-12-18T01:17:17.799Z",48.32,12.25,0.04,0.02,0.01,271.14,108.58,"None",2555277,"Eli Apple",25,"CB",12,"away",2018121700,98,"right",""
"24","2018-12-18T01:17:17.799Z",46.2,12.09,0.08,0.75,0.01,89.54,86.26,"None",2560813,"D.J. Moore",12,"WR",12,"home",2018121700,98,"right","HITCH"
"25","2018-12-18T01:17:17.900Z",48.33,12.25,0.05,0.22,0.01,272.84,103.28,"None",2555277,"Eli Apple",25,"CB",13,"away",2018121700,98,"right",""
"26","2018-12-18T01:17:17.900Z",46.22,12.09,0.2,1.15,0.02,89.54,81.51,"None",2560813,"D.J. Moore",12,"WR",13,"home",2018121700,98,"right","HITCH"
"27","2018-12-18T01:17:18.000Z",48.34,12.24,0.13,0.62,0.02,274.07,101.41,"None",2555277,"Eli Apple",25,"CB",14,"away",2018121700,98,"right",""
"28","2018-12-18T01:17:18.000Z",46.26,12.11,0.49,2.01,0.05,90.75,73.85,"None",2560813,"D.J. Moore",12,"WR",14,"home",2018121700,98,"right","HITCH"
"29","2018-12-18T01:17:18.099Z",48.39,12.26,0.39,1.8,0.05,276.9,74,"None",2555277,"Eli Apple",25,"CB",15,"away",2018121700,98,"right",""
"30","2018-12-18T01:17:18.099Z",46.35,12.15,0.92,3.12,0.09,89.41,68.69,"None",2560813,"D.J. Moore",12,"WR",15,"home",2018121700,98,"right","HITCH"
"31","2018-12-18T01:17:18.200Z",48.44,12.28,0.66,2.17,0.06,278.87,72.9,"None",2555277,"Eli Apple",25,"CB",16,"away",2018121700,98,"right",""
"32","2018-12-18T01:17:18.200Z",46.47,12.2,1.38,3.66,0.13,92.62,66.26,"None",2560813,"D.J. Moore",12,"WR",16,"home",2018121700,98,"right","HITCH"
"33","2018-12-18T01:17:18.299Z",48.52,12.31,0.96,2.41,0.09,280.6,69.46,"None",2555277,"Eli Apple",25,"CB",17,"away",2018121700,98,"right",""
"34","2018-12-18T01:17:18.299Z",46.64,12.28,1.94,3.93,0.19,92.62,64.75,"None",2560813,"D.J. Moore",12,"WR",17,"home",2018121700,98,"right","HITCH"
"35","2018-12-18T01:17:18.400Z",48.63,12.35,1.25,2.4,0.11,284.32,69.09,"None",2555277,"Eli Apple",25,"CB",18,"away",2018121700,98,"right",""
"36","2018-12-18T01:17:18.400Z",46.86,12.39,2.49,3.85,0.25,91.53,63.64,"None",2560813,"D.J. Moore",12,"WR",18,"home",2018121700,98,"right","HITCH"
"37","2018-12-18T01:17:18.500Z",48.77,12.4,1.57,2.49,0.15,290.57,67.46,"None",2555277,"Eli Apple",25,"CB",19,"away",2018121700,98,"right",""
"38","2018-12-18T01:17:18.500Z",47.15,12.55,3.17,4.17,0.33,89.36,62.64,"None",2560813,"D.J. Moore",12,"WR",19,"home",2018121700,98,"right","HITCH"
"39","2018-12-18T01:17:18.599Z",48.94,12.49,1.97,2.81,0.19,297.49,64.08,"None",2555277,"Eli Apple",25,"CB",20,"away",2018121700,98,"right",""
"40","2018-12-18T01:17:18.599Z",47.46,12.71,3.63,3.83,0.35,91.05,61.88,"None",2560813,"D.J. Moore",12,"WR",20,"home",2018121700,98,"right","HITCH"
"41","2018-12-18T01:17:18.700Z",49.14,12.6,2.44,3.16,0.24,306.28,61.4,"None",2555277,"Eli Apple",25,"CB",21,"away",2018121700,98,"right",""
"42","2018-12-18T01:17:18.700Z",47.81,12.91,4.08,3.35,0.4,94.44,60.87,"None",2560813,"D.J. Moore",12,"WR",21,"home",2018121700,98,"right","HITCH"
"43","2018-12-18T01:17:18.799Z",49.39,12.75,2.93,3.42,0.29,317.67,59.35,"None",2555277,"Eli Apple",25,"CB",22,"away",2018121700,98,"right",""
"44","2018-12-18T01:17:18.799Z",48.2,13.14,4.61,3.32,0.46,100.99,59.95,"None",2560813,"D.J. Moore",12,"WR",22,"home",2018121700,98,"right","HITCH"
"45","2018-12-18T01:17:18.900Z",49.66,12.91,3.39,3.44,0.32,326.84,59.29,"None",2555277,"Eli Apple",25,"CB",23,"away",2018121700,98,"right",""
"46","2018-12-18T01:17:18.900Z",48.63,13.38,5.03,3.1,0.49,102.79,60,"None",2560813,"D.J. Moore",12,"WR",23,"home",2018121700,98,"right","HITCH"
"47","2018-12-18T01:17:19.000Z",49.98,13.1,3.78,3.16,0.36,336.94,59.02,"None",2555277,"Eli Apple",25,"CB",24,"away",2018121700,98,"right",""
"48","2018-12-18T01:17:19.000Z",49.09,13.64,5.4,2.77,0.52,107.13,60.7,"None",2560813,"D.J. Moore",12,"WR",24,"home",2018121700,98,"right","HITCH"
"49","2018-12-18T01:17:19.099Z",50.32,13.3,4.11,2.73,0.4,347.01,59.03,"None",2555277,"Eli Apple",25,"CB",25,"away",2018121700,98,"right",""
"50","2018-12-18T01:17:19.099Z",49.58,13.91,5.72,2.23,0.56,107.13,61.11,"None",2560813,"D.J. Moore",12,"WR",25,"home",2018121700,98,"right","HITCH"
"51","2018-12-18T01:17:19.200Z",50.7,13.52,4.5,2.46,0.44,352.55,60.42,"None",2555277,"Eli Apple",25,"CB",26,"away",2018121700,98,"right",""
"52","2018-12-18T01:17:19.200Z",50.1,14.19,5.97,1.83,0.59,116.44,61.96,"None",2560813,"D.J. Moore",12,"WR",26,"home",2018121700,98,"right","HITCH"
"53","2018-12-18T01:17:19.299Z",51.12,13.74,4.86,2.27,0.48,357.74,62.15,"None",2555277,"Eli Apple",25,"CB",27,"away",2018121700,98,"right",""
"54","2018-12-18T01:17:19.299Z",50.64,14.46,6.19,1.52,0.61,126.05,63.5,"None",2560813,"D.J. Moore",12,"WR",27,"home",2018121700,98,"right","HITCH"
"55","2018-12-18T01:17:19.400Z",51.59,13.96,5.24,2.34,0.52,2.93,64.57,"None",2555277,"Eli Apple",25,"CB",28,"away",2018121700,98,"right",""
"56","2018-12-18T01:17:19.400Z",51.21,14.74,6.32,1.24,0.63,126.05,64.71,"None",2560813,"D.J. Moore",12,"WR",28,"home",2018121700,98,"right","HITCH"
"57","2018-12-18T01:17:19.500Z",52.09,14.18,5.54,2.36,0.55,7.3,66.4,"None",2555277,"Eli Apple",25,"CB",29,"away",2018121700,98,"right",""
"58","2018-12-18T01:17:19.500Z",51.8,15,6.45,1.12,0.64,127.82,66.07,"None",2560813,"D.J. Moore",12,"WR",29,"home",2018121700,98,"right","HITCH"
"59","2018-12-18T01:17:19.599Z",52.63,14.39,5.81,2.24,0.57,9.6,69.02,"None",2555277,"Eli Apple",25,"CB",30,"away",2018121700,98,"right",""
"60","2018-12-18T01:17:19.599Z",52.39,15.25,6.44,1.25,0.64,129.12,67.6,"None",2560813,"D.J. Moore",12,"WR",30,"home",2018121700,98,"right","HITCH"
"61","2018-12-18T01:17:19.700Z",53.19,14.59,6.02,1.97,0.6,9.6,71.06,"None",2555277,"Eli Apple",25,"CB",31,"away",2018121700,98,"right",""
"62","2018-12-18T01:17:19.700Z",52.99,15.49,6.49,1.48,0.65,131.17,69.33,"None",2560813,"D.J. Moore",12,"WR",31,"home",2018121700,98,"right","HITCH"
"63","2018-12-18T01:17:19.799Z",53.79,14.78,6.3,1.94,0.63,8.7,73.19,"None",2555277,"Eli Apple",25,"CB",32,"away",2018121700,98,"right",""
"64","2018-12-18T01:17:19.799Z",53.6,15.71,6.49,1.55,0.65,131.17,70.79,"None",2560813,"D.J. Moore",12,"WR",32,"home",2018121700,98,"right","HITCH"
"65","2018-12-18T01:17:19.900Z",54.4,14.94,6.38,1.81,0.63,7.48,75.56,"None",2555277,"Eli Apple",25,"CB",33,"away",2018121700,98,"right",""
"66","2018-12-18T01:17:19.900Z",54.23,15.92,6.49,1.56,0.65,128.98,72.31,"None",2560813,"D.J. Moore",12,"WR",33,"home",2018121700,98,"right","HITCH"
"67","2018-12-18T01:17:20.000Z",55.03,15.09,6.48,1.65,0.65,5.64,77.42,"None",2555277,"Eli Apple",25,"CB",34,"away",2018121700,98,"right",""
"68","2018-12-18T01:17:20.000Z",54.85,16.1,6.45,1.73,0.65,122.22,74.28,"None",2560813,"D.J. Moore",12,"WR",34,"home",2018121700,98,"right","HITCH"
"69","2018-12-18T01:17:20.099Z",55.67,15.23,6.54,1.35,0.66,5.64,78.44,"None",2555277,"Eli Apple",25,"CB",35,"away",2018121700,98,"right",""
"70","2018-12-18T01:17:20.099Z",55.47,16.26,6.35,1.8,0.64,118.58,75.64,"None",2560813,"D.J. Moore",12,"WR",35,"home",2018121700,98,"right","HITCH"
"71","2018-12-18T01:17:20.200Z",56.31,15.36,6.48,1.28,0.65,5.64,79.42,"None",2555277,"Eli Apple",25,"CB",36,"away",2018121700,98,"right",""
"72","2018-12-18T01:17:20.200Z",56.08,16.41,6.18,1.89,0.62,112.14,76.51,"None",2560813,"D.J. Moore",12,"WR",36,"home",2018121700,98,"right","HITCH"
"73","2018-12-18T01:17:20.299Z",56.96,15.47,6.51,1.2,0.66,3.36,80.24,"None",2555277,"Eli Apple",25,"CB",37,"away",2018121700,98,"right",""
"74","2018-12-18T01:17:20.299Z",56.66,16.55,5.95,2.12,0.6,102.44,77.13,"None",2560813,"D.J. Moore",12,"WR",37,"home",2018121700,98,"right","HITCH"
"75","2018-12-18T01:17:20.400Z",57.59,15.59,6.37,1.36,0.64,1.13,80.22,"None",2555277,"Eli Apple",25,"CB",38,"away",2018121700,98,"right",""
"76","2018-12-18T01:17:20.400Z",57.2,16.69,5.55,2.73,0.56,84.13,76.66,"None",2560813,"D.J. Moore",12,"WR",38,"home",2018121700,98,"right","HITCH"
"77","2018-12-18T01:17:20.500Z",58.19,15.71,6.12,1.81,0.61,359.83,79.68,"None",2555277,"Eli Apple",25,"CB",39,"away",2018121700,98,"right",""
"78","2018-12-18T01:17:20.500Z",57.72,16.82,5.16,3.31,0.53,70.24,76.39,"None",2560813,"D.J. Moore",12,"WR",39,"home",2018121700,98,"right","HITCH"
"79","2018-12-18T01:17:20.599Z",58.73,15.85,5.7,2.6,0.56,359.83,77.19,"None",2555277,"Eli Apple",25,"CB",40,"away",2018121700,98,"right",""
"80","2018-12-18T01:17:20.599Z",58.19,16.94,4.62,4.15,0.48,46.98,75.49,"None",2560813,"D.J. Moore",12,"WR",40,"home",2018121700,98,"right","HITCH"
"81","2018-12-18T01:17:20.700Z",59.25,16.01,5.35,3.13,0.54,355.38,74.17,"pass_forward",2555277,"Eli Apple",25,"CB",41,"away",2018121700,98,"right",""
"82","2018-12-18T01:17:20.700Z",58.59,17.05,4.03,4.65,0.42,28.52,73.38,"pass_forward",2560813,"D.J. Moore",12,"WR",41,"home",2018121700,98,"right","HITCH"
"83","2018-12-18T01:17:20.799Z",59.74,16.18,5.01,3.73,0.51,352.65,71.14,"None",2555277,"Eli Apple",25,"CB",42,"away",2018121700,98,"right",""
"84","2018-12-18T01:17:20.799Z",58.91,17.17,3.22,5.5,0.34,3.74,68.56,"None",2560813,"D.J. Moore",12,"WR",42,"home",2018121700,98,"right","HITCH"
"85","2018-12-18T01:17:20.900Z",60.17,16.35,4.55,4.31,0.46,351.36,67.58,"None",2555277,"Eli Apple",25,"CB",43,"away",2018121700,98,"right",""
"86","2018-12-18T01:17:20.900Z",59.17,17.29,2.63,5.47,0.29,353.94,64.23,"None",2560813,"D.J. Moore",12,"WR",43,"home",2018121700,98,"right","HITCH"
"87","2018-12-18T01:17:21.000Z",60.54,16.52,4.06,4.49,0.42,348.43,63.48,"None",2555277,"Eli Apple",25,"CB",44,"away",2018121700,98,"right",""
"88","2018-12-18T01:17:21.000Z",59.36,17.38,1.89,5.83,0.21,339.63,59.84,"None",2560813,"D.J. Moore",12,"WR",44,"home",2018121700,98,"right","HITCH"
"89","2018-12-18T01:17:21.099Z",60.84,16.7,3.41,5.04,0.35,344.36,57.18,"None",2555277,"Eli Apple",25,"CB",45,"away",2018121700,98,"right",""
"90","2018-12-18T01:17:21.099Z",59.48,17.46,1.18,5.84,0.14,334.26,51.25,"None",2560813,"D.J. Moore",12,"WR",45,"home",2018121700,98,"right","HITCH"
"91","2018-12-18T01:17:21.200Z",61.08,16.87,2.73,5.28,0.29,338.05,51.36,"None",2555277,"Eli Apple",25,"CB",46,"away",2018121700,98,"right",""
"92","2018-12-18T01:17:21.200Z",59.51,17.48,0.29,6.13,0.04,324.24,29.27,"None",2560813,"D.J. Moore",12,"WR",46,"home",2018121700,98,"right","HITCH"
"93","2018-12-18T01:17:21.299Z",61.25,17.02,2.09,5.3,0.23,331.08,44.82,"None",2555277,"Eli Apple",25,"CB",47,"away",2018121700,98,"right",""
"94","2018-12-18T01:17:21.299Z",59.49,17.48,0.5,5.77,0.02,313.78,251.94,"None",2560813,"D.J. Moore",12,"WR",47,"home",2018121700,98,"right","HITCH"
"95","2018-12-18T01:17:21.400Z",61.35,17.14,1.39,5.35,0.15,322.51,35.81,"None",2555277,"Eli Apple",25,"CB",48,"away",2018121700,98,"right",""
"96","2018-12-18T01:17:21.400Z",59.4,17.42,1.25,5.72,0.1,297.21,240.9,"None",2560813,"D.J. Moore",12,"WR",48,"home",2018121700,98,"right","HITCH"
"97","2018-12-18T01:17:21.500Z",61.39,17.21,0.76,5.39,0.08,315.5,15.55,"None",2555277,"Eli Apple",25,"CB",49,"away",2018121700,98,"right",""
"98","2018-12-18T01:17:21.500Z",59.25,17.33,1.99,5.68,0.18,277.1,236.82,"None",2560813,"D.J. Moore",12,"WR",49,"home",2018121700,98,"right","HITCH"
"99","2018-12-18T01:17:21.599Z",61.37,17.23,0.41,5.79,0.03,302.96,286.15,"None",2555277,"Eli Apple",25,"CB",50,"away",2018121700,98,"right",""
"100","2018-12-18T01:17:21.599Z",59.07,17.2,2.5,4.8,0.23,244.24,235.23,"None",2560813,"D.J. Moore",12,"WR",50,"home",2018121700,98,"right","HITCH"
"101","2018-12-18T01:17:21.700Z",61.3,17.21,0.92,5.49,0.07,292.18,247.72,"None",2555277,"Eli Apple",25,"CB",51,"away",2018121700,98,"right",""
"102","2018-12-18T01:17:21.700Z",58.85,17.05,2.87,3.75,0.26,233.69,234.24,"None",2560813,"D.J. Moore",12,"WR",51,"home",2018121700,98,"right","HITCH"
"103","2018-12-18T01:17:21.799Z",61.19,17.13,1.56,5.26,0.13,280.85,234.11,"pass_outcome_incomplete",2555277,"Eli Apple",25,"CB",52,"away",2018121700,98,"right",""
"104","2018-12-18T01:17:21.799Z",58.63,16.87,2.98,2.4,0.28,205.04,230.49,"pass_outcome_incomplete",2560813,"D.J. Moore",12,"WR",52,"home",2018121700,98,"right","HITCH"
"105","2018-12-18T01:17:21.900Z",61.05,17.01,2.13,4.8,0.19,273.53,229.15,"None",2555277,"Eli Apple",25,"CB",53,"away",2018121700,98,"right",""
"106","2018-12-18T01:17:21.900Z",58.41,16.69,2.99,1.04,0.29,187.94,230.84,"None",2560813,"D.J. Moore",12,"WR",53,"home",2018121700,98,"right","HITCH"
